fast,slow,signal,profit_factor,total_return,sharpe_ratio,win_rate
5,36,10,0.9807323343773361,-0.02984651228471654,-0.4715930163770225,0.4896932316182438
5,36,12,0.977143545743418,-0.03533810308597563,-0.5589956183130286,0.49225753871230643
5,36,14,0.9663731026161095,-0.052241106229961885,-0.8265011430767899,0.4956762930331212
5,38,6,0.996871134171649,-0.0048075873136868355,-0.07596143802435604,0.49651030676838176
5,38,8,0.9920034210959578,-0.01231698539069511,-0.19461287855406287,0.49391332575880537
5,38,10,0.9743835937710825,-0.03966059670985301,-0.627375171471485,0.4889975550122249
5,38,12,0.9742019786365715,-0.03994074118200853,-0.6318135486055989,0.4937224849176586
5,38,14,0.9684474996512791,-0.04896676747343668,-0.7746928547798646,0.49583945178658834
5,40,6,0.9971393121654482,-0.004379509987498233,-0.06927343565366702,0.4965786901270772
5,40,8,0.9905559540647734,-0.014505959631186595,-0.22945070164294926,0.49226006191950467
5,40,10,0.976371205748333,-0.036546485447454057,-0.5781114480316478,0.4898125509372453
5,40,12,0.9681414187311403,-0.04944946781693222,-0.7823303238201106,0.49388154674498286
5,40,14,0.9763688827860689,-0.03652647294582947,-0.5778648710412688,0.4968184043073911
5,42,6,0.9934191356141714,-0.010093638134312737,-0.15965763067135574,0.4965786901270772
5,42,8,0.9943107678544412,-0.008720339576265203,-0.13793930389071793,0.4930725346373268
5,42,10,0.9668902171409438,-0.05145751249899736,-0.8140039840923781,0.4899755501222494
5,42,12,0.967382886343838,-0.050646347308112856,-0.8012679060008635,0.49388154674498286
5,42,14,0.978172918324381,-0.033707218227065426,-0.5332608359575184,0.49518681677271986
5,44,6,0.9891827165747443,-0.016626708986418208,-0.26299640636563176,0.4955189832165553
5,44,8,0.9910801784652923,-0.013694304872222444,-0.21661854128038183,0.49144254278728605
5,44,10,0.9686674879814204,-0.04864566564398461,-0.7695270574297183,0.49062449046143813
5,44,12,0.9653721433596316,-0.053823545914826305,-0.851539715771248,0.49290259422418015
5,44,14,0.9814224980716201,-0.028641892892653696,-0.45312252764828204,0.49518681677271986
5,46,6,0.9903826071705486,-0.014773505264072777,-0.2336826920866334,0.4964966596056705
5,46,8,0.9930290634345899,-0.010691781498582055,-0.1691239259746687,0.49095354523227386
5,46,10,0.9690416183587822,-0.04803024978923858,-0.759874978329793,0.4912710066895089
5,46,12,0.9670931402600165,-0.05110377794489001,-0.8085056230675084,0.49306575297764726
5,46,14,0.9816079643782686,-0.02835329597956645,-0.4485566933832848,0.495349975526187
5,48,6,0.9841575874699869,-0.02441225622727717,-0.38614846167371786,0.4948671989571452
5,48,8,0.9878748993021431,-0.018645278727966834,-0.2949347554862771,0.4899755501222494
5,48,10,0.9648627925618811,-0.05462940935337716,-0.8642908055927451,0.4912710066895089
5,48,12,0.9728736903436281,-0.04200325288201808,-0.6645158537101813,0.49388154674498286
5,48,14,0.9734164977285032,-0.041148967139524865,-0.6510024048790779,0.49281984334203655
7,20,6,0.9908083867910074,-0.01418757787068193,-0.22405816007679089,0.4965964343598055
7,20,8,0.9863018665837632,-0.021186186032025538,-0.334611512430705,0.49440752147835954
7,20,10,0.9701895498105917,-0.046479580905897946,-0.7341233600010127,0.49238002594033725
7,20,12,0.9726447595552754,-0.04259237210012707,-0.6727382523066655,0.4944057077995784
7,20,14,0.9707447988953374,-0.045571283069841116,-0.7199531826001593,0.49391727493917276
7,22,6,0.9943157615761749,-0.008758391287368515,-0.1383170554898492,0.4978930307941653
7,22,8,0.9771024921993803,-0.0355791585221694,-0.5619414769280403,0.49343491651807425
7,22,10,0.9774282716941648,-0.03506434695878051,-0.5538144161604459,0.49497405966277563
7,22,12,0.9669022651242788,-0.05165757916637428,-0.8161168662005431,0.49278183292781835
7,22,14,0.9788178933113147,-0.032861083576829216,-0.5191417356836693,0.49521492295214925
7,24,6,0.9957020571029601,-0.006617758513869636,-0.10451100210534787,0.4995137763371151
7,24,8,0.9824200983320215,-0.027243154278945726,-0.430276983125662,0.494731723131788
7,24,10,0.9737612364978053,-0.0408366802558694,-0.6449898138226211,0.49400129701686124
7,24,12,0.9681960324195441,-0.04960569146049751,-0.7836965748913646,0.4932684509326845
7,24,14,0.9652430693920361,-0.0542929826847166,-0.8577574663385268,0.4940794809407948
7,26,6,0.9939804521031442,-0.009276602708115846,-0.14650094711834832,0.4967585089141005
7,26,8,0.9768347283634001,-0.03600009737343108,-0.5685901887598311,0.4940833198249311
7,26,10,0.9665869722271178,-0.0521920498099646,-0.8243587337898888,0.4914072632944228
7,26,12,0.9744034167233957,-0.0398242663664221,-0.6289983103831972,0.49513618677042803
7,26,14,0.9693459063173159,-0.04780424992542543,-0.7550740057888197,0.49481024975673044
7,28,6,0.9866738313358138,-0.02060702864312359,-0.3254642231568359,0.4961906305722159
7,28,8,0.9736582634075417,-0.041002381838145086,-0.6476020610409012,0.494731723131788
7,28,10,0.9737090223561059,-0.04091902617420465,-0.6462905058274548,0.49383916990920884
7,28,12,0.9693153615420382,-0.04780749863832825,-0.7554092563043304,0.4948871936373965
7,28,14,0.9848368111614941,-0.023439914171825206,-0.3703622661935694,0.4979711085862685
7,30,6,0.9966451577961719,-0.005161879343205035,-0.08152525473230701,0.49667693305235855
7,30,8,0.9769465481526235,-0.035824296909797916,-0.5658134261639234,0.49440752147835954
7,30,10,0.9729493183411215,-0.04206806766152115,-0.6647130723167303,0.4934263918195098
7,30,12,0.9720312662252023,-0.04351603206540721,-0.6875939632225374,0.4953741275766921
7,30,14,0.9789275044540388,-0.03266844037083561,-0.5161906918450342,0.49707792207792206
7,32,6,0.9975735958640398,-0.0037269247850517037,-0.05888660854420603,0.4958610615159877
7,32,8,0.9702680230439379,-0.046300828042120726,-0.7316001190933282,0.4926148352540172
7,32,10,0.9671363027833437,-0.051253589076567484,-0.8098788067412276,0.49318181818181817
7,32,12,0.970665586633581,-0.0456674529606353,-0.7216019322509419,0.49594155844155846
7,32,14,0.9782918123791865,-0.03366476041989478,-0.5319341689836495,0.4961038961038961
7,34,6,0.9965834394134897,-0.005250394561218903,-0.08295794370632026,0.4966726180814803
7,34,8,0.9711288744090234,-0.0449406112913439,-0.7101054932477439,0.49229021262782013
7,34,10,0.9673606401701228,-0.05089791227839396,-0.8042580097186959,0.49448051948051946
7,34,12,0.9707681844452286,-0.04550536082910978,-0.7190404578069157,0.4967532467532468
7,34,14,0.9740924171895587,-0.040091370799770036,-0.6342667086062672,0.49649208680045687
7,36,6,0.9933789012185793,-0.01019132119914546,-0.16102644706253472,0.4948871936373965
7,36,8,0.9646321071563573,-0.05522939222419764,-0.8727097170531235,0.4909090909090909
7,36,10,0.9682004640538091,-0.04956712934119042,-0.7832276211840371,0.49464285714285716
7,36,12,0.9813284351961594,-0.0287882811279322,-0.45543850854221657,0.496655245553924
7,36,14,0.9639726058310746,-0.056038811564989646,-0.8865917921736634,0.4948604992657856
7,38,6,0.9881132292441139,-0.01834480295666644,-0.2898557088114628,0.4921279013147216
7,38,8,0.967230716511774,-0.05110389048677715,-0.8075131029886655,0.4902597402597403
7,38,10,0.9752910495130716,-0.03823468245602014,-0.6048234722781743,0.4962504075643952
7,38,12,0.9806885343808833,-0.029784515428127635,-0.47119977760170495,0.4961657692935226
7,38,14,0.967577751333076,-0.05033878400788874,-0.7964014834048158,0.4968184043073911
7,40,6,0.9857845007214261,-0.021964447347638603,-0.3470486788470182,0.49164096737542606
7,40,8,0.9696444851566305,-0.047111001272001234,-0.7452401199564784,0.49144254278728605
